Type	SeqNo	Delay
MDBF3	3394	146.836000
MDBF3	3395	148.962000
MDBF3	3396	148.962000
MDBF3	3397	151.088000
MDBF3	3398	151.088000
MDBF3	3399	153.214000
MDBF3	3400	153.214000
MDBF3	3401	155.340000
MDBF3	3402	155.340000
MDBF3	3403	157.466000
MDBF3	3404	157.466000
MDBF3	3405	159.592000
MDBF3	3406	159.592000
MDBF3	3407	161.718000
MDBF3	3408	161.718000
MDBF3	3409	163.844000
MDBF3	3410	163.844000
MDBF3	3411	165.970000
MDBF3	3412	165.970000
MDBF3	3413	168.096000
MDBF3	3414	168.096000
MDBF3	3416	168.096000
MDBF3	3417	170.222000
MDBF3	3419	170.222000
MDBF3	3421	170.222000
MDBF3	3423	170.222000
MDBF3	3424	170.222000
MDBF3	3426	170.222000
MDBF3	3428	170.222000
MDBF3	3430	170.222000
MDBF3	3431	172.348000
MDBF3	3432	121.182000
MDBF3	3433	123.308000
MDBF3	3434	123.308000
MDBF3	3435	125.434000
MDBF3	3436	125.434000
MDBF3	3437	127.560000
MDBF3	3438	127.560000
MDBF3	3439	129.686000
MDBF3	3440	129.686000
MDBF3	3441	131.812000
MDBF3	3442	131.812000
MDBF3	3443	133.938000
MDBF3	3444	133.938000
MDBF3	3445	136.064000
MDBF3	3446	136.064000
MDBF3	3447	138.190000
MDBF3	3448	138.190000
MDBF3	3449	140.316000
MDBF3	3450	140.316000
MDBF3	3451	142.442000
MDBF3	3452	142.442000
MDBF3	3453	144.568000
MDBF3	3454	144.568000
MDBF3	3455	146.694000
MDBF3	3456	146.694000
MDBF3	3457	148.820000
MDBF3	3458	148.820000
MDBF3	3459	150.946000
MDBF3	3460	150.946000
MDBF3	3461	153.072000
MDBF3	3462	153.072000
MDBF3	3463	155.198000
MDBF3	3464	155.198000
MDBF3	3465	157.324000
MDBF3	3466	157.324000
MDBF3	3467	159.450000
MDBF3	3468	159.450000
MDBF3	3469	161.576000
MDBF3	3470	161.576000
MDBF3	3471	163.702000
MDBF3	3472	163.702000
MDBF3	3473	165.828000
MDBF3	3474	165.828000
MDBF3	3475	167.954000
MDBF3	3476	167.954000
MDBF3	3478	167.954000
MDBF3	3480	167.954000
MDBF3	3481	170.080000
MDBF3	3483	170.080000
MDBF3	3485	170.080000
MDBF3	3487	170.080000
MDBF3	3488	170.080000
MDBF3	3490	170.080000
MDBF3	3492	170.080000
MDBF3	3494	170.080000
MDBF3	3495	172.206000
MDBF3	3497	172.206000
MDBF3	3499	172.206000
MDBF3	3501	172.206000
MDBF3	3502	172.206000
MDBF3	3504	172.206000
MDBF3	3506	172.206000
MDBF3	3508	172.206000
MDBF3	3509	174.332000
MDBF3	3511	174.332000
MDBF3	3513	174.332000
MDBF3	3515	174.332000
MDBF3	3516	174.332000
MDBF3	3518	174.332000
MDBF3	3520	174.332000
MDBF3	3522	174.332000
MDBF3	3523	176.458000
MDBF3	3525	176.458000
MDBF3	3527	176.458000
MDBF3	3529	176.458000
MDBF3	3530	176.458000
MDBF3	3532	176.458000
MDBF3	3534	176.458000
MDBF3	3536	176.458000
MDBF3	3537	178.584000
MDBF3	3539	178.584000
MDBF3	3541	178.584000
MDBF3	3543	178.584000
MDBF3	3544	178.584000
MDBF3	3546	178.584000
MDBF3	3548	178.584000
MDBF3	3550	178.584000
MDBF3	3551	180.710000
MDBF3	3553	180.710000
MDBF3	3555	180.710000
MDBF3	3557	180.710000
MDBF3	3558	180.710000
MDBF3	3560	180.710000
MDBF3	3562	180.710000
MDBF3	3564	180.710000
MDBF3	3565	182.836000
MDBF3	3567	182.836000
MDBF3	3569	182.836000
MDBF3	3571	182.836000
MDBF3	3572	182.836000
MDBF3	3574	182.836000
MDBF3	3576	182.836000
MDBF3	3578	182.836000
MDBF3	3579	184.962000
MDBF3	3415	546.674000
MDBF3	3418	661.620000
MDBF3	3420	661.620000
MDBF3	3422	776.566000
MDBF3	3425	776.566000
MDBF3	3427	776.566000
MDBF3	3429	776.566000
MDBF3	3489	752.629000
MDBF3	3491	752.629000
MDBF3	3493	752.629000
MDBF3	3477	787.196000
MDBF3	3479	787.196000
MDBF3	3482	785.070000
MDBF3	3484	785.070000
MDBF3	3486	785.070000
MDBF3	3496	837.194000
MDBF3	3498	837.194000
MDBF3	3500	837.194000
MDBF3	3503	837.194000
MDBF3	3505	837.194000
MDBF3	3507	837.194000
MDBF3	3510	844.123000
MDBF3	3512	844.123000
MDBF3	3514	844.123000
MDBF3	3517	844.123000
MDBF3	3519	844.123000
MDBF3	3521	844.123000
MDBF3	3524	841.997000
MDBF3	3526	841.997000
MDBF3	3528	841.997000
MDBF3	3531	841.997000
MDBF3	3533	891.995000
MDBF3	3535	891.995000
MDBF3	3538	889.869000
MDBF3	3540	889.869000
MDBF3	3542	889.869000
MDBF3	3545	889.869000
MDBF3	3547	889.869000
MDBF3	3549	889.869000
MDBF3	3552	887.743000
MDBF3	3554	887.743000
MDBF3	3556	887.743000
MDBF3	3559	887.743000
MDBF3	3561	887.743000
MDBF3	3563	887.743000
MDBF3	3566	885.617000
MDBF3	3568	885.617000
MDBF3	3570	885.617000
MDBF3	3573	885.617000
MDBF3	3575	885.617000
MDBF3	3577	885.617000
MDBF3	3580	119.198000
MDBF3	3581	121.324000
MDBF3	3582	121.324000
MDBF3	3583	123.450000
MDBF3	3584	123.450000
MDBF3	3585	125.576000
MDBF3	3586	125.576000
MDBF3	3587	127.702000
MDBF3	3588	127.702000
MDBF3	3589	129.828000
MDBF3	3590	129.828000
MDBF3	3591	131.954000
MDBF3	3592	119.198000
MDBF3	3593	121.324000
MDBF3	3594	121.324000
MDBF3	3595	123.450000
MDBF3	3596	123.450000
MDBF3	3597	125.576000
MDBF3	3598	125.576000
MDBF3	3599	127.702000
MDBF3	3600	127.702000
MDBF3	3601	129.828000
MDBF3	3602	129.828000
MDBF3	3603	131.954000
MDBF3	3604	131.954000
MDBF3	3605	134.080000
MDBF3	3606	134.080000
MDBF3	3607	136.206000
MDBF3	3608	136.206000
MDBF3	3609	138.332000
MDBF3	3610	138.332000
MDBF3	3611	140.458000
MDBF3	3612	140.458000
MDBF3	3613	142.584000
MDBF3	3614	142.584000
MDBF3	3615	144.710000
MDBF3	3616	144.710000
MDBF3	3617	146.836000
MDBF3	3618	146.836000
MDBF3	3619	148.962000
MDBF3	3620	148.962000
MDBF3	3621	151.088000
MDBF3	3622	151.088000
MDBF3	3623	153.214000
MDBF3	3624	153.214000
MDBF3	3625	155.340000
MDBF3	3626	155.340000
MDBF3	3627	157.466000
MDBF3	3628	157.466000
MDBF3	3629	159.592000
MDBF3	3630	159.592000
MDBF3	3631	161.718000
MDBF3	3632	147.793000
MDBF3	3633	149.919000
MDBF3	3634	149.919000
MDBF3	3635	152.045000
MDBF3	3636	152.045000
MDBF3	3637	154.171000
MDBF3	3638	154.171000
MDBF3	3639	156.297000
MDBF3	3640	156.297000
MDBF3	3641	158.423000
MDBF3	3642	158.423000
MDBF3	3643	160.549000
MDBF3	3644	160.549000
MDBF3	3645	162.675000
MDBF3	3646	162.675000
MDBF3	3647	164.801000
MDBF3	3649	164.801000
MDBF3	3651	164.801000
MDBF3	3653	164.801000
MDBF3	3654	164.801000
MDBF3	3656	127.560000
MDBF3	3657	129.686000
MDBF3	3658	129.686000
MDBF3	3659	131.812000
MDBF3	3660	131.812000
MDBF3	3661	133.938000
MDBF3	3662	133.938000
MDBF3	3663	136.064000
MDBF3	3664	136.064000
MDBF3	3665	138.190000
MDBF3	3666	138.190000
MDBF3	3667	140.316000
MDBF3	3668	140.316000
MDBF3	3669	142.442000
MDBF3	3670	142.442000
MDBF3	3671	144.568000
MDBF3	3672	144.568000
MDBF3	3673	146.694000
MDBF3	3674	146.694000
MDBF3	3675	148.820000
MDBF3	3676	148.820000
MDBF3	3677	150.946000
MDBF3	3678	150.946000
MDBF3	3679	153.072000
MDBF3	3680	153.072000
MDBF3	3681	155.198000
MDBF3	3682	155.198000
MDBF3	3683	157.324000
MDBF3	3684	157.324000
MDBF3	3685	159.450000
MDBF3	3686	159.450000
MDBF3	3687	161.576000
MDBF3	3688	161.576000
MDBF3	3689	163.702000
MDBF3	3690	163.702000
MDBF3	3691	165.828000
MDBF3	3692	165.828000
MDBF3	3693	167.954000
MDBF3	3695	167.954000
MDBF3	3697	167.954000
MDBF3	3698	167.954000
MDBF3	3700	167.954000
MDBF3	3702	167.954000
MDBF3	3704	167.954000
MDBF3	3705	170.080000
MDBF3	3707	170.080000
MDBF3	3709	170.080000
MDBF3	3711	170.080000
MDBF3	3712	170.080000
MDBF3	3714	170.080000
MDBF3	3716	170.080000
MDBF3	3718	170.080000
MDBF3	3719	172.206000
MDBF3	3721	172.206000
MDBF3	3723	172.206000
MDBF3	3725	172.206000
MDBF3	3726	172.206000
MDBF3	3728	172.206000
MDBF3	3730	172.206000
MDBF3	3732	172.206000
MDBF3	3733	174.332000
MDBF3	3735	174.332000
MDBF3	3737	174.332000
MDBF3	3739	174.332000
MDBF3	3740	174.332000
MDBF3	3742	174.332000
MDBF3	3744	174.332000
MDBF3	3746	174.332000
MDBF3	3747	176.458000
MDBF3	3749	176.458000
MDBF3	3751	176.458000
MDBF3	3753	176.458000
MDBF3	3754	176.458000
MDBF3	3756	176.458000
MDBF3	3758	176.458000
MDBF3	3760	176.458000
MDBF3	3761	178.584000
MDBF3	3763	178.584000
MDBF3	3765	178.584000
MDBF3	3767	178.584000
MDBF3	3768	178.584000
MDBF3	3770	178.584000
MDBF3	3772	178.584000
MDBF3	3774	178.584000
MDBF3	3775	180.710000
MDBF3	3777	180.710000
MDBF3	3779	180.710000
MDBF3	3781	180.710000
MDBF3	3782	180.710000
MDBF3	3784	180.710000
MDBF3	3786	180.710000
MDBF3	3788	180.710000
MDBF3	3789	182.836000
MDBF3	3791	182.836000
MDBF3	3793	182.836000
MDBF3	3795	182.836000
MDBF3	3796	182.836000
MDBF3	3798	182.836000
MDBF3	3800	182.836000
MDBF3	3802	182.836000
MDBF3	3803	184.962000
MDBF3	3805	184.962000
MDBF3	3807	184.962000
MDBF3	3809	184.962000
MDBF3	3810	184.962000
MDBF3	3812	184.962000
MDBF3	3814	184.962000
MDBF3	3817	184.962000
MDBF3	3818	184.962000
MDBF3	3820	184.962000
MDBF3	3822	184.962000
MDBF3	3825	184.962000
MDBF3	3826	184.962000
MDBF3	3828	184.962000
MDBF3	3830	184.962000
MDBF3	3833	184.962000
MDBF3	3834	184.962000
MDBF3	3648	526.819000
MDBF3	3650	616.083000
MDBF3	3652	618.209000
MDBF3	3655	703.221000
MDBF3	3694	627.711000
MDBF3	3696	629.837000
MDBF3	3699	631.963000
MDBF3	3701	708.472000
MDBF3	3703	710.598000
MDBF3	3706	710.598000
MDBF3	3708	712.724000
MDBF3	3710	714.850000
MDBF3	3713	716.976000
MDBF3	3715	719.102000
MDBF3	3717	721.228000
MDBF3	3720	778.602000
MDBF3	3722	780.728000
MDBF3	3724	782.854000
MDBF3	3727	784.980000
MDBF3	3729	787.106000
MDBF3	3731	789.232000
MDBF3	3734	789.232000
MDBF3	3736	791.358000
MDBF3	3738	793.484000
MDBF3	3741	795.610000
MDBF3	3743	797.736000
MDBF3	3745	799.862000
MDBF3	3748	799.862000
MDBF3	3750	801.988000
MDBF3	3752	804.114000
MDBF3	3755	806.240000
MDBF3	3769	816.727000
MDBF3	3757	833.735000
MDBF3	3759	835.861000
MDBF3	3771	827.357000
MDBF3	3773	829.483000
MDBF3	3762	844.365000
MDBF3	3764	846.491000
MDBF3	3776	837.987000
MDBF3	3778	840.113000
MDBF3	3766	857.121000
MDBF3	3780	846.491000
MDBF3	3783	848.617000
MDBF3	3785	850.743000
MDBF3	3787	852.869000
MDBF3	3790	852.869000
MDBF3	3792	854.995000
MDBF3	3794	857.121000
MDBF3	3797	859.247000
MDBF3	3799	861.373000
MDBF3	3801	863.499000
MDBF3	3804	863.499000
MDBF3	3806	865.625000
MDBF3	3808	867.751000
MDBF3	3811	869.877000
MDBF3	3813	872.003000
MDBF3	3815	874.129000
MDBF3	3816	876.255000
MDBF3	3819	878.381000
MDBF3	3821	880.507000
MDBF3	3823	882.633000
MDBF3	3824	884.759000
MDBF3	3827	886.885000
MDBF3	3829	889.011000
MDBF3	3831	891.137000
MDBF3	3832	893.263000
MDBF3	3835	895.389000
MDBF3	3836	144.568000
MDBF3	3837	148.820000
MDBF3	3838	148.820000
MDBF3	3839	153.072000
MDBF3	3840	153.072000
MDBF3	3841	157.324000
MDBF3	3842	157.324000
MDBF3	3843	161.576000
MDBF3	3844	161.576000
MDBF3	3845	165.828000
MDBF3	3846	165.828000
MDBF3	3847	170.080000
MDBF3	3848	170.080000
MDBF3	3849	174.332000
MDBF3	3850	174.332000
MDBF3	3852	174.332000
MDBF3	3854	174.332000
MDBF3	3856	174.332000
MDBF3	3858	174.332000
MDBF3	3860	174.332000
MDBF3	3862	174.332000
MDBF3	3864	174.332000
MDBF3	3866	174.332000
MDBF3	3868	174.332000
MDBF3	3870	174.332000
MDBF3	3872	174.332000
MDBF3	3874	174.332000
MDBF3	3876	174.332000
MDBF3	3878	174.332000
MDBF3	3880	174.332000
MDBF3	3882	174.332000
MDBF3	3884	174.332000
MDBF3	3886	174.332000
MDBF3	3888	174.332000
MDBF3	3890	174.332000
MDBF3	3892	174.332000
MDBF3	3894	174.332000
MDBF3	3896	174.332000
MDBF3	3898	174.332000
MDBF3	3900	174.332000
MDBF3	3902	174.332000
MDBF3	3904	174.332000
MDBF3	3906	174.332000
MDBF3	3908	174.332000
MDBF3	3910	174.332000
MDBF3	3937	119.906000
MDBF3	3912	174.332000
MDBF3	3938	119.906000
MDBF3	3939	121.324000
MDBF3	3914	174.332000
MDBF3	3940	119.906000
MDBF3	3941	121.324000
MDBF3	3916	174.332000
MDBF3	3942	119.906000
MDBF3	3943	121.324000
MDBF3	3918	174.332000
MDBF3	3944	119.906000
MDBF3	3945	121.324000
MDBF3	3920	174.332000
MDBF3	3946	119.906000
MDBF3	3947	121.324000
MDBF3	3922	174.332000
MDBF3	3948	119.906000
MDBF3	3949	121.324000
MDBF3	3924	174.332000
MDBF3	3950	119.906000
MDBF3	3951	121.324000
MDBF3	3926	174.332000
MDBF3	3928	174.332000
MDBF3	3930	174.332000
MDBF3	3932	174.332000
MDBF3	3934	174.332000
MDBF3	3936	174.332000
MDBF3	3853	444.229000
MDBF3	3855	442.103000
MDBF3	3857	439.977000
MDBF3	3859	437.851000
MDBF3	3851	456.985000
MDBF3	3861	437.851000
MDBF3	3863	435.725000
MDBF3	3865	433.599000
MDBF3	3867	431.473000
MDBF3	3869	429.347000
MDBF3	3871	427.221000
MDBF3	3873	1277.180000
MDBF3	3875	1381.250000
MDBF3	3877	1379.120000
MDBF3	3879	1481.070000
MDBF3	3881	1478.940000
MDBF3	3883	1476.820000
MDBF3	3885	1474.690000
MDBF3	3887	1572.380000
MDBF3	3889	1570.260000
MDBF3	3891	1568.130000
MDBF3	3893	1566.000000
MDBF3	3895	1563.880000
MDBF3	3897	1561.750000
MDBF3	3899	1559.630000
MDBF3	3901	1557.500000
MDBF3	3903	1646.690000
MDBF3	3905	1644.560000
MDBF3	3907	1642.430000
MDBF3	3909	1640.310000
MDBF3	3911	1638.180000
MDBF3	3913	1636.060000
MDBF3	3915	1633.930000
MDBF3	3917	1631.800000
MDBF3	3919	1629.680000
MDBF3	3921	1627.550000
MDBF3	3923	1625.430000
MDBF3	3925	1623.300000
MDBF3	3927	1621.170000
MDBF3	3929	1619.050000
MDBF3	3931	1616.920000
MDBF3	3933	1614.800000
MDBF3	3935	1686.980000
MDBF3	3952	119.264000
MDBF3	3953	119.264000
MDBF3	3954	121.390000
MDBF3	3955	121.390000
MDBF3	3956	123.516000
MDBF3	3957	123.516000
MDBF3	3958	125.642000
MDBF3	3959	125.642000
MDBF3	3960	127.768000
MDBF3	3961	127.768000
MDBF3	3962	129.894000
MDBF3	3963	129.894000
MDBF3	3964	132.020000
MDBF3	3965	132.020000
MDBF3	3966	134.146000
MDBF3	3967	134.146000
MDBF3	3968	136.272000
MDBF3	3969	136.272000
MDBF3	3970	138.398000
MDBF3	3971	138.398000
MDBF3	3972	140.524000
MDBF3	3973	140.524000
MDBF3	3974	142.650000
MDBF3	3975	142.650000
MDBF3	3976	144.776000
MDBF3	3977	144.776000
MDBF3	3978	146.902000
MDBF3	3979	146.902000
MDBF3	3980	149.028000
MDBF3	3981	149.028000
MDBF3	3982	151.154000
MDBF3	3983	119.198000
MDBF3	3984	121.324000
MDBF3	3985	119.198000
MDBF3	3986	121.324000
MDBF3	3987	121.324000
MDBF3	3988	123.450000
MDBF3	3989	123.450000
MDBF3	3990	125.576000
MDBF3	3991	125.576000
MDBF3	3992	127.702000
MDBF3	3993	127.702000
MDBF3	3994	129.828000
MDBF3	3995	129.828000
MDBF3	3996	131.954000
MDBF3	3997	131.954000
MDBF3	3998	134.080000
MDBF3	3999	134.080000
MDBF3	4000	136.206000
MDBF3	4001	136.206000
MDBF3	4002	138.332000
MDBF3	4003	138.332000
MDBF3	4004	140.458000
MDBF3	4005	140.458000
MDBF3	4006	142.584000
MDBF3	4007	142.584000
MDBF3	4008	144.710000
MDBF3	4009	144.710000
MDBF3	4010	146.836000
MDBF3	4011	146.836000
MDBF3	4012	148.962000
MDBF3	4013	148.962000
MDBF3	4014	151.088000
MDBF3	4015	151.088000
MDBF3	4016	153.214000
MDBF3	4017	153.214000
MDBF3	4018	155.340000
MDBF3	4019	155.340000
MDBF3	4020	157.466000
MDBF3	4021	157.466000
MDBF3	4022	159.592000
MDBF3	4023	159.592000
MDBF3	4024	161.718000
MDBF3	4025	161.718000
MDBF3	4026	163.844000
MDBF3	4027	163.844000
MDBF3	4028	165.970000
MDBF3	4029	165.970000
MDBF3	4030	168.096000
MDBF3	4031	168.096000
MDBF3	4033	168.096000
MDBF3	4034	170.222000
MDBF3	4036	170.222000
MDBF3	4038	170.222000
MDBF3	4040	170.222000
MDBF3	4041	170.222000
MDBF3	4043	170.222000
MDBF3	4045	170.222000
MDBF3	4047	127.873000
MDBF3	4048	129.999000
MDBF3	4049	129.999000
MDBF3	4050	132.125000
MDBF3	4051	125.434000
MDBF3	4052	127.560000
MDBF3	4053	127.560000
MDBF3	4054	129.686000
MDBF3	4055	129.686000
MDBF3	4056	131.812000
MDBF3	4057	131.812000
MDBF3	4058	133.938000
MDBF3	4059	133.938000
MDBF3	4060	136.064000
MDBF3	4061	136.064000
MDBF3	4062	138.190000
MDBF3	4063	138.190000
MDBF3	4064	140.316000
MDBF3	4065	140.316000
MDBF3	4066	142.442000
MDBF3	4067	142.442000
MDBF3	4068	144.568000
MDBF3	4069	144.568000
MDBF3	4070	146.694000
MDBF3	4071	146.694000
MDBF3	4072	148.820000
MDBF3	4073	148.820000
MDBF3	4074	150.946000
MDBF3	4075	150.946000
MDBF3	4076	153.072000
MDBF3	4077	153.072000
MDBF3	4078	155.198000
MDBF3	4079	155.198000
MDBF3	4080	157.324000
MDBF3	4143	91.390200
MDBF3	4081	158.147000
MDBF3	4082	159.450000
MDBF3	4144	95.642200
MDBF3	4083	160.273000
MDBF3	4084	161.576000
MDBF3	4145	97.768200
MDBF3	4085	162.399000
MDBF3	4086	163.702000
MDBF3	4146	102.020000
MDBF3	4087	164.525000
MDBF3	4088	165.828000
MDBF3	4147	104.146000
MDBF3	4089	166.651000
MDBF3	4090	167.954000
MDBF3	4148	108.398000
MDBF3	4092	168.777000
MDBF3	4093	167.954000
MDBF3	4149	110.524000
MDBF3	4095	168.777000
MDBF3	4097	167.954000
MDBF3	4150	114.776000
MDBF3	4099	168.777000
MDBF3	4100	170.080000
MDBF3	4102	170.080000
MDBF3	4104	170.080000
MDBF3	4106	170.080000
MDBF3	4107	170.080000
MDBF3	4109	170.080000
MDBF3	4111	170.080000
MDBF3	4113	170.080000
MDBF3	4114	172.206000
MDBF3	4116	172.206000
MDBF3	4118	172.206000
MDBF3	4120	172.206000
MDBF3	4121	172.206000
MDBF3	4123	172.206000
MDBF3	4125	172.206000
MDBF3	4127	172.206000
MDBF3	4128	174.332000
MDBF3	4130	174.332000
MDBF3	4132	174.332000
MDBF3	4134	174.332000
MDBF3	4135	174.332000
MDBF3	4137	174.332000
MDBF3	4139	174.332000
MDBF3	4141	174.332000
MDBF3	4142	176.458000
MDBF3	4152	167.954000
MDBF3	4154	167.954000
MDBF3	4156	167.954000
MDBF3	4157	167.954000
MDBF3	4159	167.954000
MDBF3	4161	167.954000
MDBF3	4163	167.954000
MDBF3	4164	170.080000
MDBF3	4166	170.080000
MDBF3	4168	170.080000
MDBF3	4170	170.080000
MDBF3	4171	170.080000
MDBF3	4173	170.080000
MDBF3	4175	170.080000
MDBF3	4177	170.080000
MDBF3	4178	172.206000
MDBF3	4180	172.206000
MDBF3	4182	172.206000
MDBF3	4184	172.206000
MDBF3	4185	172.206000
MDBF3	4187	172.206000
MDBF3	4189	172.206000
MDBF3	4191	172.206000
MDBF3	4192	174.332000
MDBF3	4194	174.332000
MDBF3	4196	174.332000
MDBF3	4198	174.332000
MDBF3	4199	174.332000
MDBF3	4201	174.332000
MDBF3	4203	174.332000
MDBF3	4205	174.332000
MDBF3	4206	176.458000
MDBF3	4208	176.458000
MDBF3	4210	176.458000
MDBF3	4032	531.621000
MDBF3	4035	618.759000
MDBF3	4037	620.885000
MDBF3	4039	705.898000
MDBF3	4042	708.024000
MDBF3	4044	710.150000
MDBF3	4046	712.276000
MDBF3	4091	692.972000
MDBF3	4094	695.098000
MDBF3	4096	697.224000
MDBF3	4098	699.350000
MDBF3	4101	699.350000
MDBF3	4103	701.476000
MDBF3	4105	703.602000
MDBF3	4108	705.728000
MDBF3	4110	765.228000
MDBF3	4112	767.354000
MDBF3	4115	767.354000
MDBF3	4117	769.480000
MDBF3	4129	760.976000
MDBF3	4131	763.102000
MDBF3	4119	780.110000
MDBF3	4122	782.236000
MDBF3	4133	773.732000
MDBF3	4136	775.858000
MDBF3	4124	792.866000
MDBF3	4126	794.992000
MDBF3	4138	786.488000
MDBF3	4140	788.614000
MDBF3	4151	780.110000
MDBF3	4153	782.236000
MDBF3	4155	796.843000
MDBF3	4158	798.969000
MDBF3	4160	801.095000
MDBF3	4162	803.221000
MDBF3	4165	803.221000
MDBF3	4167	805.347000
MDBF3	4169	807.473000
MDBF3	4172	809.599000
MDBF3	4174	811.725000
MDBF3	4176	813.851000
MDBF3	4179	813.851000
MDBF3	4181	815.977000
MDBF3	4183	818.103000
MDBF3	4186	820.229000
MDBF3	4188	822.355000
MDBF3	4190	824.481000
MDBF3	4193	824.481000
MDBF3	4195	826.607000
MDBF3	4197	828.733000
MDBF3	4200	830.859000
MDBF3	4202	832.985000
MDBF3	4204	835.111000
MDBF3	4207	835.111000
MDBF3	4209	837.237000
MDBF3	4211	131.537000
MDBF3	4212	135.789000
MDBF3	4213	135.789000
MDBF3	4214	140.041000
MDBF3	4215	140.041000
MDBF3	4216	144.293000
MDBF3	4217	144.293000
MDBF3	4218	148.545000
MDBF3	4219	136.064000
MDBF3	4220	140.316000
MDBF3	4221	140.316000
MDBF3	4222	144.568000
MDBF3	4223	144.568000
MDBF3	4224	148.820000
MDBF3	4225	148.820000
MDBF3	4226	153.072000
MDBF3	4227	153.072000
MDBF3	4228	157.324000
MDBF3	4229	157.324000
MDBF3	4230	161.576000
MDBF3	4231	161.576000
MDBF3	4232	165.828000
MDBF3	4233	165.828000
MDBF3	4234	170.080000
MDBF3	4235	170.080000
MDBF3	4236	174.332000
MDBF3	4237	174.332000
MDBF3	4239	174.332000
MDBF3	4241	174.332000
MDBF3	4243	174.332000
MDBF3	4245	174.332000
MDBF3	4247	174.332000
MDBF3	4249	174.332000
MDBF3	4251	174.332000
MDBF3	4253	174.332000
MDBF3	4255	174.332000
MDBF3	4257	174.332000
MDBF3	4259	174.332000
MDBF3	4261	174.332000
MDBF3	4263	174.332000
MDBF3	4265	174.332000
MDBF3	4267	174.332000
MDBF3	4269	174.332000
MDBF3	4271	174.332000
MDBF3	4273	174.332000
MDBF3	4275	174.332000
MDBF3	4277	174.332000
MDBF3	4279	174.332000
MDBF3	4281	174.332000
MDBF3	4283	174.332000
MDBF3	4285	174.332000
MDBF3	4287	174.332000
MDBF3	4289	174.332000
MDBF3	4315	119.906000
MDBF3	4316	121.324000
MDBF3	4291	174.332000
MDBF3	4317	119.906000
MDBF3	4318	121.324000
MDBF3	4293	174.332000
MDBF3	4319	119.906000
MDBF3	4320	121.324000
MDBF3	4295	174.332000
MDBF3	4321	119.906000
MDBF3	4322	121.324000
MDBF3	4297	174.332000
MDBF3	4323	119.906000
MDBF3	4324	121.324000
MDBF3	4299	174.332000
MDBF3	4325	119.906000
MDBF3	4326	121.324000
MDBF3	4301	174.332000
MDBF3	4327	119.906000
MDBF3	4328	121.324000
MDBF3	4303	174.332000
MDBF3	4329	119.906000
MDBF3	4330	121.324000
MDBF3	4305	174.332000
MDBF3	4331	119.906000
MDBF3	4332	121.324000
MDBF3	4307	174.332000
MDBF3	4333	119.906000
MDBF3	4334	121.324000
MDBF3	4309	174.332000
MDBF3	4335	119.906000
MDBF3	4336	121.324000
MDBF3	4311	174.332000
MDBF3	4337	119.906000
MDBF3	4338	121.324000
MDBF3	4313	174.332000
MDBF3	4339	119.906000
MDBF3	4340	121.324000
MDBF3	4341	119.198000
MDBF3	4342	121.324000
MDBF3	4238	493.466000
MDBF3	4240	608.412000
MDBF3	4242	606.286000
MDBF3	4246	704.044000
MDBF3	4248	701.918000
MDBF3	4250	699.792000
MDBF3	4244	719.106000
MDBF3	4252	799.609000
MDBF3	4254	797.483000
MDBF3	4256	795.357000
MDBF3	4258	793.231000
MDBF3	4260	791.105000
MDBF3	4262	788.979000
MDBF3	4264	786.853000
MDBF3	4266	784.727000
MDBF3	4268	873.914000
MDBF3	4270	871.788000
MDBF3	4272	869.662000
MDBF3	4274	867.536000
MDBF3	4276	865.410000
MDBF3	4278	863.284000
MDBF3	4280	861.158000
MDBF3	4282	859.032000
MDBF3	4284	856.906000
MDBF3	4286	854.780000
MDBF3	4288	852.654000
MDBF3	4290	850.528000
MDBF3	4292	848.402000
MDBF3	4294	846.276000
MDBF3	4296	844.150000
MDBF3	4298	842.024000
MDBF3	4300	914.204000
MDBF3	4302	912.078000
MDBF3	4304	909.952000
MDBF3	4306	907.826000
MDBF3	4308	905.700000
MDBF3	4310	903.574000
MDBF3	4312	901.448000
MDBF3	4314	899.322000
MDBF3	4343	119.198000
MDBF3	4344	121.324000
MDBF3	4345	121.324000
MDBF3	4346	123.450000
MDBF3	4347	123.450000
MDBF3	4348	125.576000
MDBF3	4349	125.576000
MDBF3	4350	127.702000
MDBF3	4351	127.702000
MDBF3	4352	129.828000
MDBF3	4353	129.828000
MDBF3	4354	131.954000
MDBF3	4355	131.954000
MDBF3	4356	134.080000
MDBF3	4357	134.080000
MDBF3	4358	136.206000
MDBF3	4359	136.206000
MDBF3	4360	138.332000
MDBF3	4361	138.332000
MDBF3	4362	140.458000
MDBF3	4363	140.458000
MDBF3	4364	142.584000
MDBF3	4365	142.584000
MDBF3	4366	144.710000
MDBF3	4367	119.198000
MDBF3	4368	121.324000
MDBF3	4369	121.324000
MDBF3	4370	123.450000
MDBF3	4371	123.450000
MDBF3	4372	125.576000
MDBF3	4373	125.576000
MDBF3	4374	127.702000
MDBF3	4375	127.702000
MDBF3	4376	129.828000
MDBF3	4377	129.828000
MDBF3	4378	131.954000
MDBF3	4379	131.954000
MDBF3	4380	134.080000
MDBF3	4381	134.080000
MDBF3	4382	136.206000
MDBF3	4383	133.833000
MDBF3	4384	135.959000
MDBF3	4385	135.959000
MDBF3	4386	138.085000
MDBF3	4387	138.085000
MDBF3	4388	140.211000
MDBF3	4389	140.211000
