Type	SeqNo	RetxCount
MDPF3	848	1
MDPF3	854	1
MDPF3	844	1
MDPF3	845	1
MDPF3	862	1
MDPF3	849	1
MDPF3	856	1
MDPF3	858	1
MDPF3	860	1
MDPF3	797	1
MDPF3	798	1
MDPF3	799	1
MDPF3	804	1
MDPF3	808	1
MDPF3	809	1
MDPF3	816	1
MDPF3	817	1
MDPF3	818	1
MDPF3	822	1
MDPF3	691	2
MDPF3	693	2
MDPF3	704	2
MDPF3	833	1
MDPF3	835	1
MDPF3	713	2
MDPF3	837	1
MDPF3	838	1
MDPF3	715	2
MDPF3	846	1
MDPF3	738	2
MDPF3	850	1
MDPF3	851	1
MDPF3	741	2
MDPF3	852	1
MDPF3	853	1
MDPF3	855	1
MDPF3	749	2
MDPF3	857	1
MDPF3	859	1
MDPF3	865	1
MDPF3	861	1
MDPF3	745	2
MDPF3	751	2
MDPF3	866	1
MDPF3	863	1
MDPF3	864	1
MDPF3	868	1
MDPF3	867	1
MDPF3	869	1
MDPF3	872	1
MDPF3	870	1
MDPF3	871	1
MDPF3	874	1
MDPF3	873	1
MDPF3	875	1
MDPF3	880	1
MDPF3	876	1
MDPF3	877	1
MDPF3	881	1
MDPF3	878	1
MDPF3	879	1
MDPF3	883	1
MDPF3	882	1
MDPF3	884	1
MDPF3	889	1
MDPF3	885	1
MDPF3	886	1
MDPF3	890	1
MDPF3	887	1
MDPF3	888	1
MDPF3	892	1
MDPF3	891	1
MDPF3	895	1
MDPF3	893	1
MDPF3	896	1
MDPF3	894	1
MDPF3	899	1
MDPF3	901	1
MDPF3	906	1
MDPF3	907	1
MDPF3	911	1
MDPF3	902	1
MDPF3	914	1
MDPF3	904	1
MDPF3	917	1
MDPF3	921	1
MDPF3	908	1
MDPF3	923	1
MDPF3	909	1
MDPF3	925	1
MDPF3	913	1
MDPF3	926	1
MDPF3	699	2
MDPF3	918	1
MDPF3	927	1
MDPF3	919	1
MDPF3	929	1
MDPF3	928	1
MDPF3	930	1
MDPF3	932	1
MDPF3	937	1
MDPF3	934	1
MDPF3	947	1
MDPF3	935	1
MDPF3	939	1
MDPF3	950	1
MDPF3	940	1
MDPF3	943	1
MDPF3	952	1
MDPF3	945	1
MDPF3	946	1
MDPF3	954	1
MDPF3	951	1
MDPF3	953	1
MDPF3	957	1
MDPF3	962	1
MDPF3	964	1
MDPF3	958	1
MDPF3	965	1
MDPF3	967	1
MDPF3	959	1
MDPF3	969	1
MDPF3	974	1
MDPF3	960	1
MDPF3	979	1
MDPF3	982	1
MDPF3	897	1
MDPF3	961	1
MDPF3	985	1
MDPF3	898	1
MDPF3	986	1
MDPF3	970	1
MDPF3	989	1
MDPF3	993	1
MDPF3	972	1
MDPF3	994	1
MDPF3	900	1
MDPF3	1001	1
MDPF3	973	1
MDPF3	1002	1
MDPF3	1004	1
MDPF3	976	1
MDPF3	1009	1
MDPF3	1010	1
MDPF3	977	1
MDPF3	1013	1
MDPF3	903	1
MDPF3	1017	1
MDPF3	978	1
MDPF3	1018	1
MDPF3	905	1
MDPF3	1019	1
MDPF3	981	1
MDPF3	1020	1
MDPF3	1022	1
MDPF3	984	1
MDPF3	1025	1
MDPF3	987	1
MDPF3	1032	1
MDPF3	910	1
MDPF3	1033	1
MDPF3	912	1
MDPF3	988	1
MDPF3	1034	1
MDPF3	1037	1
MDPF3	915	1
MDPF3	992	1
MDPF3	1038	1
MDPF3	916	1
MDPF3	920	1
MDPF3	995	1
MDPF3	1042	1
MDPF3	922	1
MDPF3	924	1
MDPF3	1043	1
MDPF3	997	1
MDPF3	931	1
MDPF3	998	1
MDPF3	933	1
MDPF3	936	1
MDPF3	1006	1
MDPF3	938	1
MDPF3	941	1
MDPF3	1015	1
MDPF3	942	1
MDPF3	944	1
MDPF3	1016	1
MDPF3	948	1
MDPF3	1021	1
MDPF3	949	1
MDPF3	955	1
MDPF3	956	1
MDPF3	1024	1
MDPF3	963	1
MDPF3	966	1
MDPF3	968	1
MDPF3	1026	1
MDPF3	971	1
MDPF3	975	1
MDPF3	1027	1
MDPF3	980	1
MDPF3	983	1
MDPF3	1030	1
MDPF3	990	1
MDPF3	991	1
MDPF3	1041	1
MDPF3	996	1
MDPF3	999	1
MDPF3	1000	1
MDPF3	1003	1
MDPF3	1005	1
MDPF3	1007	1
MDPF3	1008	1
MDPF3	1011	1
MDPF3	1012	1
MDPF3	1014	1
MDPF3	1028	1
MDPF3	1044	1
MDPF3	1048	1
MDPF3	1051	1
MDPF3	1035	1
MDPF3	1036	1
MDPF3	1056	1
MDPF3	1039	1
MDPF3	1040	1
MDPF3	1060	1
MDPF3	1062	1
MDPF3	1069	1
MDPF3	1045	1
MDPF3	1073	1
MDPF3	1046	1
MDPF3	1047	1
MDPF3	1080	1
MDPF3	1049	1
MDPF3	1050	1
MDPF3	1085	1
MDPF3	1052	1
MDPF3	1053	1
MDPF3	1089	1
MDPF3	1054	1
MDPF3	1055	1
MDPF3	1091	1
MDPF3	1057	1
MDPF3	1058	1
MDPF3	1093	1
MDPF3	1059	1
MDPF3	1061	1
MDPF3	1095	1
MDPF3	1063	1
MDPF3	1064	1
MDPF3	1099	1
MDPF3	1065	1
MDPF3	1066	1
MDPF3	1100	1
MDPF3	1067	1
MDPF3	1068	1
MDPF3	1101	1
MDPF3	1070	1
MDPF3	1071	1
MDPF3	1104	1
MDPF3	1072	1
MDPF3	1074	1
MDPF3	1105	1
MDPF3	1075	1
MDPF3	1076	1
MDPF3	1107	1
MDPF3	1077	1
MDPF3	1078	1
MDPF3	1109	1
MDPF3	1079	1
MDPF3	1082	1
MDPF3	1110	1
MDPF3	1083	1
MDPF3	1084	1
MDPF3	1112	1
MDPF3	1086	1
MDPF3	1087	1
MDPF3	1116	1
MDPF3	1088	1
MDPF3	1090	1
MDPF3	1117	1
MDPF3	1092	1
MDPF3	1096	1
MDPF3	1121	1
MDPF3	1097	1
MDPF3	1103	1
MDPF3	1131	1
MDPF3	1106	1
MDPF3	1108	1
MDPF3	1135	1
MDPF3	1111	1
MDPF3	1113	1
MDPF3	1138	1
MDPF3	1115	1
MDPF3	1119	1
MDPF3	1139	1
MDPF3	1120	1
MDPF3	1123	1
MDPF3	1146	1
MDPF3	1129	1
MDPF3	1130	1
MDPF3	1148	1
MDPF3	1140	1
MDPF3	1141	1
MDPF3	1151	1
MDPF3	1142	1
MDPF3	1147	1
MDPF3	1155	1
MDPF3	1150	1
MDPF3	1153	1
MDPF3	1157	1
MDPF3	1164	1
MDPF3	1165	1
MDPF3	1081	1
MDPF3	1158	1
MDPF3	1166	1
MDPF3	1167	1
MDPF3	1159	1
MDPF3	1171	1
MDPF3	1094	1
MDPF3	1176	1
MDPF3	1160	1
MDPF3	1188	1
MDPF3	1098	1
MDPF3	1194	1
MDPF3	1162	1
MDPF3	1198	1
MDPF3	1102	1
MDPF3	1199	1
MDPF3	1170	1
MDPF3	1205	1
MDPF3	1206	1
MDPF3	1173	1
MDPF3	1114	1
MDPF3	1209	1
MDPF3	1118	1
MDPF3	1212	1
MDPF3	1122	1
MDPF3	1175	1
MDPF3	1219	1
MDPF3	1124	1
MDPF3	1177	1
MDPF3	1125	1
MDPF3	1126	1
MDPF3	1127	1
MDPF3	1179	1
MDPF3	1128	1
MDPF3	1132	1
MDPF3	1181	1
MDPF3	1133	1
MDPF3	1134	1
MDPF3	1136	1
MDPF3	1183	1
MDPF3	1137	1
MDPF3	1143	1
MDPF3	1184	1
MDPF3	1144	1
MDPF3	1145	1
MDPF3	1149	1
MDPF3	1187	1
MDPF3	1154	1
MDPF3	1189	1
MDPF3	1192	1
MDPF3	1197	1
MDPF3	1211	1
MDPF3	1161	1
MDPF3	1215	1
MDPF3	1163	1
MDPF3	1216	1
MDPF3	1168	1
MDPF3	1218	1
MDPF3	1169	1
MDPF3	1172	1
MDPF3	1174	1
MDPF3	1178	1
MDPF3	1180	1
MDPF3	1227	1
MDPF3	1182	1
MDPF3	1232	1
MDPF3	1185	1
MDPF3	1186	1
MDPF3	1234	1
MDPF3	1190	1
MDPF3	1191	1
MDPF3	1193	1
MDPF3	1241	1
MDPF3	1195	1
MDPF3	1196	1
MDPF3	1200	1
MDPF3	1246	1
MDPF3	1201	1
MDPF3	1202	1
MDPF3	1203	1
MDPF3	1250	1
MDPF3	1204	1
MDPF3	1023	2
MDPF3	1207	1
MDPF3	1029	2
MDPF3	1208	1
MDPF3	1251	1
MDPF3	1210	1
MDPF3	1222	1
MDPF3	1213	1
MDPF3	1223	1
MDPF3	1214	1
MDPF3	1253	1
MDPF3	1217	1
MDPF3	1224	1
MDPF3	1226	1
MDPF3	1257	1
MDPF3	1228	1
MDPF3	1229	1
MDPF3	1259	1
MDPF3	1230	1
MDPF3	1231	1
MDPF3	1260	1
MDPF3	1233	1
MDPF3	1235	1
MDPF3	1263	1
MDPF3	1236	1
MDPF3	1237	1
MDPF3	1265	1
MDPF3	1238	1
MDPF3	1239	1
MDPF3	1266	1
MDPF3	1240	1
MDPF3	1242	1
MDPF3	1272	1
MDPF3	1243	1
MDPF3	1244	1
MDPF3	1274	1
MDPF3	1245	1
MDPF3	1247	1
MDPF3	1275	1
MDPF3	1248	1
MDPF3	1249	1
MDPF3	1277	1
MDPF3	1252	1
MDPF3	1254	1
MDPF3	1284	1
MDPF3	1255	1
MDPF3	1256	1
MDPF3	1285	1
MDPF3	1258	1
MDPF3	1261	1
MDPF3	1287	1
MDPF3	1262	1
MDPF3	1264	1
MDPF3	1288	1
MDPF3	1267	1
MDPF3	1268	1
MDPF3	1289	1
MDPF3	1269	1
MDPF3	1270	1
MDPF3	1292	1
MDPF3	1271	1
MDPF3	1273	1
MDPF3	1295	1
MDPF3	1276	1
MDPF3	1279	1
MDPF3	1298	1
MDPF3	1280	1
MDPF3	1281	1
MDPF3	1305	1
MDPF3	1282	1
MDPF3	1283	1
MDPF3	1306	1
MDPF3	1286	1
MDPF3	1291	1
MDPF3	1309	1
MDPF3	1293	1
MDPF3	1294	1
MDPF3	1313	1
MDPF3	1301	1
MDPF3	1302	1
MDPF3	1316	1
MDPF3	1304	1
MDPF3	1314	1
MDPF3	1320	1
MDPF3	1318	1
MDPF3	1319	1
MDPF3	1321	1
MDPF3	1322	1
MDPF3	1328	1
MDPF3	1323	1
MDPF3	1031	2
MDPF3	1332	1
MDPF3	1221	1
MDPF3	1335	1
MDPF3	1225	1
MDPF3	1324	1
MDPF3	1336	1
MDPF3	1338	1
MDPF3	1325	1
MDPF3	1347	1
MDPF3	1352	1
MDPF3	1326	1
MDPF3	1354	1
MDPF3	1356	1
MDPF3	1327	1
MDPF3	1357	1
MDPF3	1278	1
MDPF3	1358	1
MDPF3	1330	1
MDPF3	1365	1
MDPF3	1371	1
MDPF3	1331	1
MDPF3	1290	1
MDPF3	1372	1
MDPF3	1373	1
MDPF3	1333	1
MDPF3	1296	1
MDPF3	1374	1
MDPF3	1297	1
MDPF3	1375	1
MDPF3	1334	1
MDPF3	1299	1
MDPF3	1378	1
MDPF3	1300	1
MDPF3	1383	1
MDPF3	1343	1
MDPF3	1303	1
MDPF3	1393	1
MDPF3	1307	1
MDPF3	1396	1
MDPF3	1350	1
MDPF3	1308	1
MDPF3	1398	1
MDPF3	1310	1
MDPF3	1399	1
MDPF3	1311	1
MDPF3	1353	1
MDPF3	1312	1
MDPF3	1404	1
MDPF3	1405	1
MDPF3	1362	1
MDPF3	1315	1
MDPF3	1409	1
MDPF3	1317	1
MDPF3	1414	1
MDPF3	1366	1
MDPF3	1418	1
MDPF3	1423	1
MDPF3	1369	1
MDPF3	1428	1
MDPF3	1431	1
MDPF3	1379	1
MDPF3	1441	1
MDPF3	1443	1
MDPF3	1380	1
MDPF3	1445	1
MDPF3	1448	1
MDPF3	1385	1
MDPF3	1449	1
MDPF3	1450	1
MDPF3	1388	1
MDPF3	1452	1
MDPF3	1329	1
MDPF3	1453	1
MDPF3	1394	1
MDPF3	1411	1
MDPF3	1337	1
MDPF3	1339	1
MDPF3	1412	1
MDPF3	1340	1
MDPF3	1342	1
MDPF3	1422	1
MDPF3	1344	1
MDPF3	1345	1
MDPF3	1426	1
MDPF3	1348	1
MDPF3	1430	1
MDPF3	1360	1
MDPF3	1434	1
MDPF3	1370	1
MDPF3	1381	1
MDPF3	1382	1
MDPF3	1442	1
MDPF3	1386	1
MDPF3	1389	1
MDPF3	1391	1
MDPF3	1446	1
MDPF3	1392	1
MDPF3	1395	1
MDPF3	1397	1
MDPF3	1451	1
MDPF3	1402	1
MDPF3	1403	1
MDPF3	1406	1
MDPF3	1407	1
MDPF3	1408	1
MDPF3	1410	1
MDPF3	1413	1
MDPF3	1415	1
MDPF3	1416	1
MDPF3	1419	1
MDPF3	1429	1
MDPF3	1433	1
MDPF3	1435	1
MDPF3	1436	1
MDPF3	1437	1
MDPF3	1438	1
MDPF3	1440	1
MDPF3	1444	1
MDPF3	1152	2
MDPF3	1458	1
MDPF3	1459	1
MDPF3	1461	1
MDPF3	1463	1
MDPF3	1471	1
MDPF3	1475	1
MDPF3	1454	1
MDPF3	1478	1
MDPF3	1455	1
MDPF3	1456	1
MDPF3	1484	1
MDPF3	1457	1
MDPF3	1460	1
MDPF3	1494	1
MDPF3	1462	1
MDPF3	1464	1
MDPF3	1500	1
MDPF3	1465	1
MDPF3	1466	1
MDPF3	1506	1
MDPF3	1469	1
MDPF3	1470	1
MDPF3	1511	1
MDPF3	1473	1
MDPF3	1476	1
MDPF3	1516	1
MDPF3	1479	1
MDPF3	1481	1
MDPF3	1523	1
MDPF3	1482	1
MDPF3	1483	1
MDPF3	1526	1
MDPF3	1486	1
MDPF3	1487	1
MDPF3	1530	1
MDPF3	1488	1
MDPF3	1489	1
MDPF3	1537	1
MDPF3	1490	1
MDPF3	1491	1
MDPF3	1538	1
MDPF3	1492	1
MDPF3	1496	1
MDPF3	1542	1
MDPF3	1497	1
MDPF3	1498	1
MDPF3	1544	1
MDPF3	1499	1
MDPF3	1503	1
MDPF3	1545	1
MDPF3	1504	1
MDPF3	1507	1
MDPF3	1553	1
MDPF3	1508	1
MDPF3	1509	1
MDPF3	1556	1
MDPF3	1510	1
MDPF3	1512	1
MDPF3	1560	1
MDPF3	1514	1
MDPF3	1517	1
MDPF3	1561	1
MDPF3	1518	1
MDPF3	1519	1
MDPF3	1572	1
MDPF3	1520	1
MDPF3	1521	1
MDPF3	1574	1
MDPF3	1524	1
MDPF3	1525	1
MDPF3	1579	1
MDPF3	1528	1
MDPF3	1534	1
MDPF3	1581	1
MDPF3	1535	1
MDPF3	1539	1
MDPF3	1583	1
MDPF3	1541	1
MDPF3	1156	2
MDPF3	1548	1
MDPF3	1220	2
MDPF3	1586	1
MDPF3	1549	1
MDPF3	1551	1
MDPF3	1589	1
MDPF3	1467	1
MDPF3	1552	1
MDPF3	1468	1
MDPF3	1554	1
MDPF3	1592	1
MDPF3	1472	1
MDPF3	1555	1
MDPF3	1474	1
MDPF3	1557	1
MDPF3	1594	1
MDPF3	1477	1
MDPF3	1558	1
MDPF3	1480	1
MDPF3	1562	1
MDPF3	1596	1
MDPF3	1563	1
MDPF3	1566	1
MDPF3	1599	1
MDPF3	1485	1
MDPF3	1567	1
MDPF3	1568	1
MDPF3	1604	1
MDPF3	1571	1
MDPF3	1573	1
MDPF3	1493	1
MDPF3	1614	1
MDPF3	1495	1
MDPF3	1575	1
MDPF3	1577	1
MDPF3	1615	1
MDPF3	1578	1
MDPF3	1501	1
MDPF3	1582	1
MDPF3	1624	1
MDPF3	1502	1
MDPF3	1587	1
MDPF3	1588	1
MDPF3	1625	1
MDPF3	1505	1
MDPF3	1593	1
MDPF3	1595	1
MDPF3	1626	1
MDPF3	1513	1
MDPF3	1597	1
MDPF3	1515	1
MDPF3	1600	1
MDPF3	1628	1
MDPF3	1522	1
MDPF3	1601	1
MDPF3	1527	1
MDPF3	1602	1
MDPF3	1529	1
MDPF3	1631	1
MDPF3	1531	1
MDPF3	1606	1
MDPF3	1532	1
MDPF3	1610	1
MDPF3	1533	1
MDPF3	1632	1
MDPF3	1536	1
MDPF3	1611	1
MDPF3	1540	1
MDPF3	1619	1
MDPF3	1543	1
MDPF3	1633	1
MDPF3	1546	1
MDPF3	1620	1
MDPF3	1547	1
MDPF3	1629	1
MDPF3	1550	1
MDPF3	1634	1
MDPF3	1630	1
MDPF3	1638	1
MDPF3	1635	1
MDPF3	1559	1
MDPF3	1639	1
MDPF3	1647	1
MDPF3	1637	1
MDPF3	1565	1
MDPF3	1649	1
MDPF3	1651	1
MDPF3	1642	1
MDPF3	1569	1
MDPF3	1658	1
MDPF3	1659	1
MDPF3	1645	1
MDPF3	1663	1
MDPF3	1584	1
MDPF3	1664	1
MDPF3	1648	1
MDPF3	1668	1
MDPF3	1590	1
MDPF3	1673	1
MDPF3	1652	1
MDPF3	1591	1
MDPF3	1653	1
MDPF3	1656	1
MDPF3	1598	1
MDPF3	1667	1
MDPF3	1669	1
MDPF3	1670	1
MDPF3	1603	1
MDPF3	1605	1
MDPF3	1607	1
MDPF3	1671	1
MDPF3	1608	1
MDPF3	1609	1
MDPF3	1612	1
MDPF3	1672	1
MDPF3	1613	1
MDPF3	1616	1
MDPF3	1617	1
MDPF3	1618	1
MDPF3	1621	1
MDPF3	1622	1
MDPF3	1623	1
MDPF3	1627	1
MDPF3	1636	1
MDPF3	1640	1
MDPF3	1641	1
MDPF3	1643	1
MDPF3	1644	1
MDPF3	1646	1
MDPF3	1650	1
MDPF3	1654	1
MDPF3	1655	1
MDPF3	1657	1
MDPF3	1660	1
MDPF3	1661	1
MDPF3	1676	1
MDPF3	1662	1
MDPF3	1665	1
MDPF3	1666	1
MDPF3	1674	1
MDPF3	1694	1
MDPF3	1696	1
MDPF3	1341	2
MDPF3	1699	1
MDPF3	1346	2
MDPF3	1367	2
MDPF3	1701	1
MDPF3	1368	2
MDPF3	1376	2
MDPF3	1704	1
MDPF3	1390	2
MDPF3	1417	2
MDPF3	1707	1
MDPF3	1447	2
MDPF3	1675	1
MDPF3	1710	1
MDPF3	1678	1
MDPF3	1679	1
MDPF3	1712	1
MDPF3	1681	1
MDPF3	1682	1
MDPF3	1714	1
MDPF3	1683	1
MDPF3	1684	1
MDPF3	1715	1
MDPF3	1685	1
MDPF3	1686	1
MDPF3	1720	1
MDPF3	1688	1
MDPF3	1689	1
MDPF3	1722	1
MDPF3	1691	1
MDPF3	1692	1
MDPF3	1725	1
MDPF3	1693	1
MDPF3	1695	1
MDPF3	1726	1
MDPF3	1697	1
MDPF3	1698	1
MDPF3	1728	1
MDPF3	1702	1
MDPF3	1703	1
MDPF3	1737	1
MDPF3	1705	1
MDPF3	1706	1
MDPF3	1741	1
MDPF3	1708	1
MDPF3	1709	1
MDPF3	1744	1
MDPF3	1711	1
MDPF3	1713	1
MDPF3	1745	1
MDPF3	1716	1
MDPF3	1717	1
MDPF3	1753	1
MDPF3	1718	1
MDPF3	1719	1
MDPF3	1769	1
MDPF3	1721	1
MDPF3	1723	1
MDPF3	1770	1
MDPF3	1724	1
MDPF3	1727	1
MDPF3	1774	1
MDPF3	1729	1
MDPF3	1731	1
MDPF3	1775	1
MDPF3	1732	1
MDPF3	1734	1
MDPF3	1776	1
MDPF3	1735	1
MDPF3	1738	1
MDPF3	1778	1
MDPF3	1739	1
MDPF3	1740	1
MDPF3	1779	1
MDPF3	1746	1
MDPF3	1748	1
MDPF3	1783	1
MDPF3	1754	1
MDPF3	1349	2
MDPF3	1755	1
MDPF3	1351	2
MDPF3	1792	1
MDPF3	1355	2
MDPF3	1757	1
MDPF3	1359	2
MDPF3	1759	1
MDPF3	1361	2
MDPF3	1793	1
MDPF3	1363	2
MDPF3	1760	1
MDPF3	1364	2
MDPF3	1762	1
MDPF3	1377	2
MDPF3	1384	2
MDPF3	1763	1
MDPF3	1387	2
MDPF3	1764	1
MDPF3	1400	2
MDPF3	1401	2
MDPF3	1766	1
MDPF3	1420	2
MDPF3	1767	1
MDPF3	1421	2
MDPF3	1424	2
MDPF3	1780	1
MDPF3	1425	2
MDPF3	1782	1
MDPF3	1427	2
MDPF3	1432	2
MDPF3	1784	1
MDPF3	1439	2
MDPF3	1789	1
MDPF3	1677	1
MDPF3	1680	1
MDPF3	1790	1
MDPF3	1687	1
MDPF3	1690	1
MDPF3	1700	1
MDPF3	1730	1
MDPF3	1733	1
MDPF3	1736	1
MDPF3	1742	1
MDPF3	1743	1
MDPF3	1747	1
MDPF3	1564	2
MDPF3	1749	1
MDPF3	1750	1
MDPF3	1751	1
MDPF3	1570	2
MDPF3	1752	1
MDPF3	1756	1
MDPF3	1758	1
MDPF3	1585	2
MDPF3	1761	1
MDPF3	1765	1
MDPF3	1768	1
MDPF3	1804	1
MDPF3	1771	1
MDPF3	1772	1
MDPF3	1773	1
MDPF3	1806	1
MDPF3	1777	1
MDPF3	1781	1
MDPF3	1807	1
MDPF3	1785	1
MDPF3	1817	1
MDPF3	1786	1
MDPF3	1787	1
MDPF3	1819	1
MDPF3	1788	1
MDPF3	1791	1
MDPF3	1795	1
MDPF3	1821	1
MDPF3	1796	1
MDPF3	1797	1
MDPF3	1822	1
MDPF3	1798	1
MDPF3	1799	1
MDPF3	1825	1
MDPF3	1801	1
MDPF3	1802	1
MDPF3	1826	1
MDPF3	1803	1
MDPF3	1805	1
MDPF3	1831	1
MDPF3	1808	1
MDPF3	1809	1
MDPF3	1835	1
MDPF3	1810	1
MDPF3	1811	1
MDPF3	1838	1
MDPF3	1812	1
MDPF3	1813	1
MDPF3	1842	1
MDPF3	1814	1
MDPF3	1816	1
MDPF3	1845	1
MDPF3	1820	1
MDPF3	1827	1
MDPF3	1846	1
MDPF3	1829	1
MDPF3	1830	1
MDPF3	1849	1
MDPF3	1837	1
MDPF3	1839	1
MDPF3	1851	1
MDPF3	1840	1
MDPF3	1841	1
MDPF3	1862	1
MDPF3	1844	1
MDPF3	1848	1
MDPF3	1863	1
MDPF3	1852	1
MDPF3	1853	1
MDPF3	1864	1
MDPF3	1854	1
MDPF3	1855	1
MDPF3	1865	1
MDPF3	1856	1
MDPF3	1857	1
MDPF3	1866	1
MDPF3	1860	1
MDPF3	1861	1
MDPF3	1867	1
MDPF3	1875	1
MDPF3	1879	1
MDPF3	1868	1
MDPF3	1881	1
MDPF3	1869	1
MDPF3	1870	1
MDPF3	1871	1
MDPF3	1872	1
MDPF3	1874	1
MDPF3	1576	2
MDPF3	1878	1
MDPF3	1580	2
MDPF3	1794	1
MDPF3	1800	1
MDPF3	1880	1
MDPF3	1886	1
MDPF3	1882	1
MDPF3	1887	1
MDPF3	1815	1
MDPF3	1818	1
MDPF3	1883	1
MDPF3	1894	1
MDPF3	1823	1
MDPF3	1900	1
MDPF3	1824	1
MDPF3	1884	1
MDPF3	1903	1
MDPF3	1828	1
MDPF3	1890	1
MDPF3	1832	1
MDPF3	1910	1
MDPF3	1833	1
MDPF3	1912	1
MDPF3	1834	1
MDPF3	1891	1
MDPF3	1836	1
MDPF3	1913	1
MDPF3	1914	1
MDPF3	1843	1
MDPF3	1892	1
MDPF3	1921	1
MDPF3	1847	1
MDPF3	1922	1
MDPF3	1850	1
MDPF3	1895	1
MDPF3	1923	1
MDPF3	1925	1
MDPF3	1858	1
MDPF3	1898	1
MDPF3	1932	1
MDPF3	1859	1
MDPF3	1933	1
MDPF3	1901	1
MDPF3	1873	1
MDPF3	1934	1
MDPF3	1876	1
MDPF3	1939	1
MDPF3	1902	1
MDPF3	1877	1
MDPF3	1943	1
MDPF3	1944	1
MDPF3	1905	1
MDPF3	1949	1
MDPF3	1950	1
MDPF3	1906	1
MDPF3	1951	1
MDPF3	1957	1
MDPF3	1907	1
MDPF3	1958	1
MDPF3	1959	1
MDPF3	1911	1
MDPF3	1960	1
MDPF3	1964	1
MDPF3	1915	1
MDPF3	1966	1
MDPF3	1967	1
MDPF3	1916	1
MDPF3	1969	1
MDPF3	1970	1
MDPF3	1918	1
MDPF3	1973	1
MDPF3	1977	1
MDPF3	1919	1
MDPF3	1981	1
MDPF3	1985	1
MDPF3	1928	1
MDPF3	1986	1
MDPF3	1988	1
MDPF3	1931	1
MDPF3	1994	1
MDPF3	1995	1
MDPF3	1935	1
MDPF3	1997	1
MDPF3	1998	1
MDPF3	1936	1
MDPF3	2000	1
MDPF3	2001	1
MDPF3	1942	1
MDPF3	2003	1
MDPF3	1885	1
MDPF3	2006	1
MDPF3	1946	1
MDPF3	2011	1
MDPF3	1954	1
MDPF3	1888	1
MDPF3	1889	1
MDPF3	1962	1
MDPF3	1893	1
MDPF3	1896	1
MDPF3	1965	1
MDPF3	1897	1
MDPF3	1899	1
MDPF3	1975	1
MDPF3	1904	1
MDPF3	1978	1
MDPF3	1908	1
MDPF3	1909	1
MDPF3	1980	1
MDPF3	1917	1
MDPF3	1984	1
MDPF3	1920	1
MDPF3	1989	1
MDPF3	1924	1
MDPF3	1926	1
MDPF3	1927	1
MDPF3	1992	1
MDPF3	1929	1
MDPF3	1930	1
MDPF3	2004	1
MDPF3	1937	1
MDPF3	1940	1
MDPF3	1941	1
MDPF3	2005	1
MDPF3	1947	1
MDPF3	1948	1
MDPF3	1952	1
MDPF3	2008	1
MDPF3	1953	1
MDPF3	1956	1
MDPF3	1961	1
MDPF3	2015	1
MDPF3	1971	1
MDPF3	1972	1
MDPF3	2022	1
MDPF3	1974	1
MDPF3	2014	1
MDPF3	1976	1
MDPF3	2024	1
MDPF3	2016	1
MDPF3	2018	1
MDPF3	1982	1
MDPF3	2025	1
MDPF3	1987	1
MDPF3	1990	1
MDPF3	2028	1
MDPF3	2030	1
MDPF3	2029	1
MDPF3	1996	1
MDPF3	2031	1
MDPF3	2034	1
MDPF3	1999	1
MDPF3	2032	1
MDPF3	2002	1
MDPF3	2036	1
MDPF3	2044	1
MDPF3	2038	1
MDPF3	2009	1
MDPF3	2039	1
MDPF3	2050	1
MDPF3	2010	1
MDPF3	2040	1
MDPF3	2013	1
MDPF3	2041	1
MDPF3	2093	1
MDPF3	2042	1
MDPF3	2045	1
MDPF3	2046	1
MDPF3	2047	1
MDPF3	2107	1
MDPF3	2048	1
MDPF3	2049	1
MDPF3	2110	1
MDPF3	2051	1
MDPF3	2052	1
MDPF3	2111	1
MDPF3	2053	1
MDPF3	2054	1
MDPF3	2115	1
MDPF3	2056	1
MDPF3	2057	1
MDPF3	2120	1
MDPF3	2058	1
MDPF3	2059	1
MDPF3	2121	1
MDPF3	2061	1
MDPF3	2062	1
MDPF3	2063	1
MDPF3	2064	1
MDPF3	2143	1
MDPF3	2065	1
MDPF3	2068	1
MDPF3	2147	1
MDPF3	2070	1
MDPF3	2073	1
MDPF3	2149	1
MDPF3	2074	1
MDPF3	2075	1
MDPF3	2150	1
MDPF3	2076	1
MDPF3	2078	1
MDPF3	2155	1
MDPF3	2079	1
MDPF3	2080	1
MDPF3	2161	1
MDPF3	2081	1
MDPF3	2083	1
MDPF3	2163	1
MDPF3	2085	1
MDPF3	2086	1
MDPF3	2166	1
MDPF3	2088	1
MDPF3	2091	1
MDPF3	2167	1
MDPF3	2017	1
MDPF3	2095	1
MDPF3	2019	1
MDPF3	2096	1
MDPF3	2168	1
MDPF3	2020	1
MDPF3	2099	1
MDPF3	2021	1
MDPF3	2101	1
MDPF3	2169	1
MDPF3	2023	1
MDPF3	2104	1
MDPF3	2026	1
MDPF3	2106	1
MDPF3	2173	1
MDPF3	2027	1
MDPF3	2113	1
MDPF3	2118	1
MDPF3	2033	1
MDPF3	2175	1
MDPF3	2035	1
MDPF3	2122	1
MDPF3	2037	1
MDPF3	2125	1
MDPF3	2176	1
MDPF3	2043	1
MDPF3	2128	1
MDPF3	2130	1
MDPF3	2178	1
MDPF3	2055	1
MDPF3	2131	1
MDPF3	2133	1
MDPF3	2181	1
MDPF3	2134	1
